manufacturer,year,model,total_range_in_mls,electric_consumption,electric_storage,analogue_consumption,analogue_storage,emission_value,min_price,max_price,car_type
Nissan,2023,LEAF,390,111,8.0,0,0.0,445,48980.0,48980.0,Regular Gasoline
Nissan,2022,Leaf (40 kW-hr battery pack),540,111,8.0,0,0.0,445,48320.0,48320.0,Regular Gasoline
Nissan,2021,Leaf (40 kW-hr battery pack),375,111,8.0,0,0.0,437,36760.0,54670.0,Regular Gasoline
Nissan,2020,Leaf (40 kW-hr battery pack),375,111,8.0,0,0.0,438,36760.0,54220.0,Regular Gasoline
Nissan,2024,LEAF SV,275,109,11.0,0,0.0,437,35510.0,53775.0,Regular Gasoline
Nissan,2023,LEAF SV,540,109,11.0,0,0.0,444,38760.0,56670.0,Regular Gasoline
Nissan,2022,Leaf (62 kW-hr battery pack),390,108,11.0,0,0.0,445,38760.0,56670.0,Regular Gasoline
Nissan,2021,Leaf (62 kW-hr battery pack),540,108,11.0,0,0.0,444,38760.0,56220.0,Regular Gasoline
Nissan,2020,Leaf (62 kW-hr battery pack),224,108,11.0,0,0.0,445,38760.0,56220.0,Regular Gasoline
Nissan,2019,Leaf (62 kW-hr battery pack),224,108,11.0,0,0.0,444,37510.0,55775.0,Regular Gasoline
Nissan,2022,Leaf SV/SL (62 kW-hr battery pack),224,104,11.0,0,0.0,445,37510.0,55775.0,Regular Gasoline
Nissan,2021,Leaf SV/SL (62 kW-hr battery pack),224,104,11.0,0,0.0,445,34925.0,54730.0,Regular Gasoline
Nissan,2020,Leaf SV/SL (62 kW-hr battery pack),276,104,11.0,0,0.0,446,34765.0,58250.0,Regular Gasoline
Nissan,2019,Leaf SV/SL (62 kW-hr battery pack),432,104,11.0,0,0.0,436,30870.0,76975.0,Regular Gasoline
Nissan,2023,ARIYA VENTURE Plus FWD 87kWh,150,103,14.0,0,0.0,437,29290.0,71175.0,Regular Gasoline
Nissan,2023,ARIYA ENGAGE FWD 63kWh,149,101,10.0,0,0.0,435,39600.0,68795.0,Regular Gasoline
Nissan,2023,ARIYA EVO Plus/EMP Plus/PRM FWD 87kWh,149,98,14.0,0,0.0,445,33935.0,74600.0,Regular Gasoline
Nissan,2023,ARIYA ENGAGE e-4ORCE 63kWh,149,95,10.0,0,0.0,444,,,Regular Gasoline
Nissan,2023,ARIYA ENG Plus/EVO Plus e-4ORCE 87kWh,149,92,13.0,0,0.0,444,,,Regular Gasoline
Nissan,2023,ARIYA PLAT Plus e-4ORCE 87kWh 19,149,90,14.0,0,0.0,444,41585.0,73730.0,Regular Gasoline
Nissan,2023,ARIYA PLAT Plus e-4ORCE 87kWh 20,212,87,14.0,0,0.0,451,39600.0,68795.0,Regular Gasoline
Nissan,2024,Versa,212,0,0.0,35,10.8,444,35885.0,80435.0,Regular Gasoline
Nissan,2023,Versa,226,0,0.0,35,10.8,445,33935.0,74600.0,Regular Gasoline
Nissan,2022,Versa,226,0,0.0,35,10.8,444,33390.0,59245.0,Regular Gasoline
Nissan,2021,Versa,226,0,0.0,35,10.8,439,33390.0,59245.0,Regular Gasoline
Nissan,2020,Versa,226,0,0.0,35,10.8,439,32800.0,58645.0,Regular Gasoline
Nissan,2019,Rogue Hybrid FWD,215,0,0.0,34,14.5,444,27775.0,40015.0,Regular Gasoline
Nissan,2019,Versa,215,0,0.0,34,10.8,444,,,Regular Gasoline
Nissan,2024,Sentra,215,0,0.0,34,12.4,455,36570.0,49980.0,Regular Gasoline
Nissan,2024,Kicks,215,0,0.0,33,10.8,453,,,Regular Gasoline
Nissan,2023,Kicks,304,0,0.0,33,10.8,454,52130.0,73365.0,Regular Gasoline
Nissan,2022,Kicks,216,0,0.0,33,10.8,454,,,Regular Gasoline
Nissan,2021,Kicks,289,0,0.0,33,10.8,451,38760.0,56220.0,Regular Gasoline
Nissan,2020,Kicks,205,0,0.0,33,10.8,454,38760.0,56220.0,Regular Gasoline
Nissan,2019,Kicks,272,0,0.0,33,10.8,444,,,Regular Gasoline
Nissan,2019,Rogue Hybrid AWD,267,0,0.0,33,14.5,454,32365.0,42765.0,Regular Gasoline
Nissan,2024,Sentra SR,257,0,0.0,33,12.4,444,30870.0,76975.0,Regular Gasoline
Nissan,2024,Rogue FWD,378,0,0.0,33,14.5,444,29290.0,71175.0,Regular Gasoline
Nissan,2023,Rogue FWD,378,0,0.0,33,14.5,444,,,Regular Gasoline
Nissan,2023,Rogue FWD,378,0,0.0,33,14.5,446,,,Regular Gasoline
Nissan,2022,Rogue FWD,378,0,0.0,33,14.5,451,39600.0,68795.0,Regular Gasoline
Nissan,2021,Rogue FWD,378,0,0.0,33,14.5,453,35885.0,80435.0,Regular Gasoline
Nissan,2021,Rogue AWD,493,0,0.0,33,14.5,456,31300.0,51225.0,Regular Gasoline
Nissan,2023,Sentra,367,0,0.0,33,12.4,471,,,Regular Gasoline
Nissan,2022,Sentra,422,0,0.0,33,12.4,468,,,Regular Gasoline
Nissan,2021,Sentra,356,0,0.0,33,12.4,462,,,Regular Gasoline
Nissan,2020,Sentra,356,0,0.0,33,12.4,462,28500.0,33995.0,Regular Gasoline
Nissan,2021,Rogue FWD SL/Platinum,356,0,0.0,32,14.5,465,,,Regular Gasoline
Nissan,2019,Sentra,356,0,0.0,32,13.2,461,,,Regular Gasoline
Nissan,2024,Rogue FWD SL/Platinum,356,0,0.0,32,14.5,463,,,Regular Gasoline
Nissan,2023,Rogue FWD SL/Platinum,356,0,0.0,32,14.5,468,32080.0,42975.0,Regular Gasoline
Nissan,2023,Rogue FWD SL/Platinum,478,0,0.0,32,14.5,468,32080.0,42975.0,Regular Gasoline
Nissan,2022,Rogue FWD SL/Platinum,409,0,0.0,32,14.5,462,56075.0,84245.0,Regular Gasoline
Nissan,2021,Rogue AWD SL/Platinum,478,0,0.0,32,14.5,462,55125.0,78115.0,Regular Gasoline
Nissan,2022,Altima,478,0,0.0,32,16.2,462,53375.0,79560.0,Regular Gasoline
Nissan,2021,Altima,478,0,0.0,32,16.2,456,49625.0,74375.0,Regular Gasoline
Nissan,2020,Altima,478,0,0.0,32,16.2,467,52810.0,73935.0,Regular Gasoline
Nissan,2019,Altima,478,0,0.0,32,16.2,456,55410.0,76375.0,Regular Gasoline
Nissan,2023,Sentra SR,478,0,0.0,32,12.4,467,55835.0,76965.0,Regular Gasoline
Nissan,2022,Sentra SR,409,0,0.0,32,12.4,467,54815.0,76060.0,Regular Gasoline
Nissan,2021,Sentra SR,409,0,0.0,32,12.4,468,28745.0,55820.0,Regular Gasoline
Nissan,2020,Sentra SR,409,0,0.0,32,12.4,467,28745.0,55820.0,Regular Gasoline
Nissan,2024,Altima,409,0,0.0,32,16.2,463,28155.0,55220.0,Regular Gasoline
Nissan,2023,Altima,464,0,0.0,32,16.2,470,39600.0,68795.0,Regular Gasoline
Nissan,2024,Rogue AWD,422,0,0.0,31,14.5,467,35885.0,80435.0,Regular Gasoline
Nissan,2023,Rogue AWD,464,0,0.0,31,14.5,468,33935.0,74600.0,Regular Gasoline
Nissan,2023,Rogue AWD,464,0,0.0,31,14.5,472,32800.0,58645.0,Regular Gasoline
Nissan,2022,Rogue AWD,464,0,0.0,31,14.5,476,52675.0,77425.0,Regular Gasoline
Nissan,2024,Rogue AWD SL/Platinum,464,0,0.0,31,14.5,473,55820.0,77085.0,Regular Gasoline
Nissan,2023,Rogue AWD SL/Platinum,464,0,0.0,31,14.5,469,55140.0,76515.0,Regular Gasoline
Nissan,2023,Rogue AWD SL/Platinum,518,0,0.0,31,14.5,466,,,Regular Gasoline
Nissan,2022,Rogue AWD SL/Platinum,518,0,0.0,31,14.5,468,,,Regular Gasoline
Nissan,2024,Altima SL/SR,518,0,0.0,31,16.2,466,67735.0,67735.0,Regular Gasoline
Nissan,2023,Altima SL/SR,518,0,0.0,31,16.2,462,67135.0,67135.0,Regular Gasoline
Nissan,2022,Altima SR,397,0,0.0,31,16.2,468,,,Regular Gasoline
Nissan,2021,Altima SR,397,0,0.0,31,16.2,466,,,Regular Gasoline
Nissan,2020,Altima SR/Platinum,397,0,0.0,31,16.2,467,71160.0,71160.0,Regular Gasoline
Nissan,2019,Altima SR/Platinum,397,0,0.0,31,16.2,467,70560.0,70560.0,Regular Gasoline
Nissan,2022,Altima SV/SL,518,0,0.0,31,16.2,472,26670.0,39630.0,Regular Gasoline
Nissan,2021,Altima SV/SL,518,0,0.0,31,16.2,471,26395.0,39355.0,Regular Gasoline
Nissan,2019,Versa,450,0,0.0,30,10.8,470,,,Regular Gasoline
Nissan,2021,Rogue FWD,450,0,0.0,30,14.5,468,36570.0,49980.0,Regular Gasoline
Nissan,2019,Sentra,450,0,0.0,30,13.2,472,41585.0,73730.0,Regular Gasoline
Nissan,2024,Versa,450,0,0.0,30,10.8,467,41585.0,73730.0,Regular Gasoline
Nissan,2023,Versa,450,0,0.0,30,10.8,467,30920.0,46015.0,Regular Gasoline
Nissan,2022,Versa,450,0,0.0,30,10.8,471,32080.0,42975.0,Regular Gasoline
Nissan,2021,Versa,450,0,0.0,30,10.8,468,55125.0,78115.0,Regular Gasoline
Nissan,2020,Versa,450,0,0.0,30,10.8,468,53375.0,79560.0,Regular Gasoline
Nissan,2024,Altima AWD,502,0,0.0,30,16.0,471,,,Regular Gasoline
Nissan,2023,Altima AWD,502,0,0.0,30,16.0,468,34765.0,58250.0,Regular Gasoline
Nissan,2022,Altima AWD,502,0,0.0,30,16.0,468,30575.0,38790.0,Regular Gasoline
Nissan,2021,Altima AWD,502,0,0.0,30,16.0,478,34515.0,54165.0,Regular Gasoline
Nissan,2020,Altima AWD,502,0,0.0,30,16.0,468,,,Regular Gasoline
Nissan,2019,Altima AWD,502,0,0.0,30,16.0,479,,,Regular Gasoline
Nissan,2019,Sentra,502,0,0.0,29,13.2,480,27770.0,43365.0,Regular Gasoline
Nissan,2021,Rogue FWD SV/SL/Platinum,502,0,0.0,29,14.5,479,27470.0,43065.0,Regular Gasoline
Nissan,2021,Rogue AWD,324,0,0.0,29,14.5,479,27155.0,40120.0,Regular Gasoline
Nissan,2020,Rogue FWD,435,0,0.0,29,14.5,486,,,Regular Gasoline
Nissan,2019,Rogue FWD,396,0,0.0,29,14.5,485,,,Regular Gasoline
Nissan,2022,Altima AWD SR/Platinum,324,0,0.0,29,16.0,484,,,Regular Gasoline
Nissan,2021,Altima AWD SR/Platinum,324,0,0.0,29,16.0,494,42630.0,43370.0,Regular Gasoline
Nissan,2020,Altima AWD SR/Platinum,324,0,0.0,29,16.0,495,42630.0,43370.0,Regular Gasoline
Nissan,2019,Altima AWD SR/Platinum,324,0,0.0,29,16.0,494,40750.0,43035.0,Regular Gasoline
Nissan,2024,Altima SR,324,0,0.0,29,16.2,494,40750.0,43035.0,Regular Gasoline
Nissan,2023,Altima SR,480,0,0.0,29,16.2,493,37950.0,40840.0,Regular Gasoline
Nissan,2022,Altima SR,480,0,0.0,29,16.2,494,36050.0,36050.0,Regular Gasoline
Nissan,2021,Altima SR/Platinum,480,0,0.0,29,16.2,494,,,Regular Gasoline
Nissan,2020,Altima SR/Platinum,480,0,0.0,29,16.2,494,,,Regular Gasoline
Nissan,2019,Altima SR/Platinum,480,0,0.0,29,16.2,494,,,Regular Gasoline
Nissan,2021,Rogue AWD SV/SL/Platinum,480,0,0.0,28,14.5,494,,,Regular Gasoline
Nissan,2022,Rogue Sport,383,0,0.0,28,14.5,494,37950.0,40840.0,Regular Gasoline
Nissan,2021,Rogue Sport,420,0,0.0,28,14.5,496,36050.0,36050.0,Regular Gasoline
Nissan,2020,Rogue Sport,420,0,0.0,28,14.5,494,,,Regular Gasoline
Nissan,2019,Rogue Sport,420,0,0.0,28,14.5,485,59375.0,87545.0,Regular Gasoline
Nissan,2020,Rogue AWD,420,0,0.0,27,14.5,484,58175.0,83615.0,Regular Gasoline
Nissan,2019,Rogue AWD,464,0,0.0,27,14.5,484,56425.0,82610.0,Regular Gasoline
Nissan,2019,Sentra Nismo,464,0,0.0,27,13.2,500,34515.0,54165.0,Regular Gasoline
Nissan,2019,Sentra Nismo,464,0,0.0,27,13.2,481,,,Regular Gasoline
Nissan,2022,Rogue Sport AWD,464,0,0.0,27,14.5,494,,,Regular Gasoline
Nissan,2021,Rogue Sport AWD,470,0,0.0,27,14.5,488,33390.0,59245.0,Regular Gasoline
Nissan,2020,Rogue Sport AWD,470,0,0.0,27,14.5,495,,,Regular Gasoline
Nissan,2019,Rogue Sport AWD,470,0,0.0,27,14.5,494,,,Regular Gasoline
Nissan,2021,NV200 Cargo Van,470,0,0.0,25,14.5,495,,,Regular Gasoline
Nissan,2020,NV200 Cargo Van,470,0,0.0,25,28.0,498,32800.0,58645.0,Regular Gasoline
Nissan,2019,NV200 Cargo Van,470,0,0.0,25,14.5,494,35240.0,43590.0,Regular Gasoline
Nissan,2019,NV200 NYC Taxi,406,0,0.0,24,0.0,494,58175.0,83615.0,Regular Gasoline
Nissan,2023,Maxima,406,0,0.0,24,18.0,494,56425.0,82610.0,Regular Gasoline
Nissan,2022,Maxima,406,0,0.0,24,18.0,494,58460.0,79425.0,Regular Gasoline
Nissan,2021,Maxima,406,0,0.0,24,18.0,494,58845.0,80110.0,Regular Gasoline
Nissan,2020,Maxima,406,0,0.0,24,18.0,493,57825.0,79200.0,Regular Gasoline
Nissan,2019,Maxima,392,0,0.0,24,18.0,494,,,Regular Gasoline
Nissan,2024,Pathfinder 4WD,392,0,0.0,23,18.5,493,,,Regular Gasoline
Nissan,2023,Pathfinder 4WD,356,0,0.0,23,18.5,494,,,Regular Gasoline
Nissan,2022,Pathfinder 4WD,356,0,0.0,23,18.5,501,61110.0,61110.0,Regular Gasoline
Nissan,2022,Pathfinder 2WD,392,0,0.0,23,18.5,497,61110.0,61110.0,Regular Gasoline
Nissan,2024,Murano AWD,392,0,0.0,23,19.0,498,,,Regular Gasoline
Nissan,2023,Murano AWD,392,0,0.0,23,19.0,503,,,Regular Gasoline
Nissan,2022,Murano AWD,392,0,0.0,23,19.0,498,49505.0,49505.0,Regular Gasoline
Nissan,2021,Murano AWD,362,0,0.0,23,19.0,503,49505.0,49505.0,Regular Gasoline
Nissan,2020,Murano AWD,700,0,0.0,23,19.0,492,30920.0,46015.0,Regular Gasoline
Nissan,2019,Murano AWD,362,0,0.0,23,19.0,498,27770.0,43365.0,Regular Gasoline
Nissan,2024,Murano FWD,432,0,0.0,23,19.0,500,27470.0,43065.0,Regular Gasoline
Nissan,2023,Murano FWD,432,0,0.0,23,19.0,490,27155.0,40120.0,Regular Gasoline
Nissan,2022,Murano FWD,432,0,0.0,23,19.0,493,26670.0,39630.0,Regular Gasoline
Nissan,2021,Murano FWD,432,0,0.0,23,19.0,490,26395.0,39355.0,Regular Gasoline
Nissan,2020,Murano FWD,432,0,0.0,23,19.0,490,46595.0,46595.0,Regular Gasoline
Nissan,2019,Murano FWD,426,0,0.0,23,19.0,484,32170.0,45130.0,Regular Gasoline
Nissan,2024,Pathfinder 2WD,426,0,0.0,23,18.5,491,31895.0,44855.0,Regular Gasoline
Nissan,2023,Pathfinder 2WD,426,0,0.0,23,18.5,494,30920.0,46015.0,Regular Gasoline
Nissan,2020,Pathfinder 2WD,426,0,0.0,23,19.5,497,33270.0,48865.0,Regular Gasoline
Nissan,2019,Pathfinder 2WD,437,0,0.0,23,19.5,497,32970.0,48565.0,Regular Gasoline
Nissan,2020,Pathfinder 4WD,437,0,0.0,22,19.5,493,32655.0,45620.0,Regular Gasoline
Nissan,2024,Pathfinder 4WD Platinum,437,0,0.0,22,18.5,493,55570.0,55570.0,Regular Gasoline
Nissan,2022,Pathfinder 4WD Platinum,437,0,0.0,22,18.5,493,55270.0,55270.0,Regular Gasoline
Nissan,2023,Pathfinder 4WD SL/Platinum,437,0,0.0,22,18.5,494,51720.0,51720.0,Regular Gasoline
Nissan,2024,Z,437,0,0.0,22,0.0,506,33390.0,59245.0,Regular Gasoline
Nissan,2023,Z,437,0,0.0,22,0.0,513,42095.0,44590.0,Regular Gasoline
Nissan,2020,370Z,437,0,0.0,22,19.0,509,42095.0,44590.0,Regular Gasoline
Nissan,2019,370Z,437,0,0.0,22,19.0,523,49395.0,50685.0,Regular Gasoline
Nissan,2019,Pathfinder 4WD,437,0,0.0,22,19.5,510,46895.0,48685.0,Regular Gasoline
Nissan,2024,Pathfinder 4WD Rock Creek,437,0,0.0,21,18.5,530,46895.0,48685.0,Regular Gasoline
Nissan,2023,Pathfinder 4WD Rock Creek,437,0,0.0,21,18.5,529,44495.0,46590.0,Regular Gasoline
Nissan,2020,Pathfinder 4WD Platinum,426,0,0.0,21,19.5,519,44495.0,46590.0,Regular Gasoline
Nissan,2019,Pathfinder 4WD Platinum,426,0,0.0,21,19.5,522,,,Regular Gasoline
Nissan,2019,Frontier 2WD,448,0,0.0,21,21.1,531,,,Regular Gasoline
Nissan,2020,370Z Roadster,448,0,0.0,21,0.0,531,,,Regular Gasoline
Nissan,2019,370Z Roadster,429,0,0.0,21,19.0,527,,,Regular Gasoline
Nissan,2024,Frontier 2WD,407,0,0.0,21,21.0,523,,,Regular Gasoline
Nissan,2023,Frontier 2WD,407,0,0.0,21,21.0,523,71400.0,71400.0,Regular Gasoline
Nissan,2023,Frontier 2WD,407,0,0.0,20,21.0,523,70450.0,70450.0,Regular Gasoline
Nissan,2022,Frontier 2WD,418,0,0.0,20,21.0,526,49395.0,50685.0,Regular Gasoline
Nissan,2021,Frontier 2WD,418,0,0.0,20,21.1,533,42095.0,44590.0,Regular Gasoline
Nissan,2020,Frontier 2WD,429,0,0.0,20,0.0,523,42630.0,43370.0,Regular Gasoline
Nissan,2024,Z,388,0,0.0,20,0.0,523,40750.0,43035.0,Regular Gasoline
Nissan,2023,Z,388,0,0.0,20,0.0,523,,,Regular Gasoline
Nissan,2024,Frontier 4WD,410,0,0.0,20,21.0,523,,,Regular Gasoline
Nissan,2023,Frontier 4WD,410,0,0.0,20,21.0,525,55365.0,55365.0,Regular Gasoline
Nissan,2021,370Z,443,0,0.0,20,0.0,530,46895.0,48685.0,Regular Gasoline
Nissan,2020,370Z,399,0,0.0,20,19.0,538,44495.0,46590.0,Regular Gasoline
Nissan,2019,370Z,441,0,0.0,20,19.0,523,35240.0,43590.0,Regular Gasoline
Nissan,2024,Frontier 4WD PRO4X,441,0,0.0,19,21.0,523,,,Regular Gasoline
Nissan,2023,Frontier 4WD PRO4X,420,0,0.0,19,21.0,523,,,Regular Gasoline
Nissan,2024,Z NISMO,420,0,0.0,19,0.0,522,,,Regular Gasoline
Nissan,2021,Frontier 4WD,422,0,0.0,19,21.1,516,,,Regular Gasoline
Nissan,2020,Frontier 4WD,420,0,0.0,19,0.0,518,,,Regular Gasoline
Nissan,2019,Frontier 2WD,420,0,0.0,19,21.1,523,71400.0,71400.0,Regular Gasoline
Nissan,2023,Frontier 4WD,380,0,0.0,19,21.0,523,70450.0,70450.0,Regular Gasoline
Nissan,2022,Frontier 4WD,380,0,0.0,19,21.0,538,,,Regular Gasoline
Nissan,2023,Frontier 4WD PRO4X,399,0,0.0,19,21.0,537,,,Regular Gasoline
Nissan,2019,Frontier 2WD,399,0,0.0,19,21.1,515,30920.0,46015.0,Regular Gasoline
Nissan,2019,Frontier 2WD,401,0,0.0,19,21.1,514,46705.0,46705.0,Regular Gasoline
Nissan,2019,Frontier 2WD FFV,401,0,0.0,18,21.1,535,57970.0,57970.0,Regular Gasoline
Nissan,2024,GT-R,399,0,0.0,18,19.5,524,57970.0,57970.0,Regular Gasoline
Nissan,2023,GT-R,399,0,0.0,18,19.5,523,55570.0,55570.0,Regular Gasoline
Nissan,2021,GT-R,399,0,0.0,18,0.0,523,55270.0,55270.0,Regular Gasoline
Nissan,2020,GT-R,401,0,0.0,18,19.5,523,51720.0,51720.0,Regular Gasoline
Nissan,2019,GT-R,401,0,0.0,18,19.5,552,35840.0,38735.0,Regular Gasoline
Nissan,2020,Titan 2WD,380,0,0.0,18,26.0,540,,,Regular Gasoline
Nissan,2019,Frontier 4WD,274,0,0.0,18,21.1,553,76775.0,76775.0,Regular Gasoline
Nissan,2023,Titan 2WD,351,0,0.0,18,26.0,553,,,Regular Gasoline
Nissan,2022,Titan 2WD,351,0,0.0,18,26.0,553,64145.0,64145.0,Regular Gasoline
Nissan,2021,Titan 2WD,351,0,0.0,18,26.0,540,53455.0,56440.0,Regular Gasoline
Nissan,2019,Titan 2WD,351,0,0.0,18,26.0,540,,,Regular Gasoline
Nissan,2023,Titan 4WD,468,0,0.0,18,26.0,550,59140.0,72135.0,Premium Gasoline
Nissan,2022,Titan 4WD,380,0,0.0,18,26.0,549,59140.0,67135.0,Premium Gasoline
Nissan,2021,Titan 4WD,468,0,0.0,18,26.0,555,,,Regular Gasoline
Nissan,2020,Titan 4WD,468,0,0.0,18,26.0,562,,,Regular Gasoline
Nissan,2019,Titan 4WD,468,0,0.0,18,26.0,555,77980.0,77980.0,Regular Gasoline
Nissan,2019,Frontier 4WD,468,0,0.0,17,21.1,563,,,Regular Gasoline
Nissan,2019,Frontier 4WD FFV,468,0,0.0,17,21.1,565,,,Regular Gasoline
Nissan,2024,Titan 2WD,468,0,0.0,17,26.0,577,89835.0,89835.0,Regular Gasoline
Nissan,2024,Titan 4WD,468,0,0.0,17,26.0,577,76580.0,76580.0,Regular Gasoline
Nissan,2020,Titan 4WD PRO4X,468,0,0.0,17,26.0,577,68500.0,68500.0,Regular Gasoline
Nissan,2021,Titan 4WD PRO-4X,468,0,0.0,17,26.0,578,,,Regular Gasoline
Nissan,2023,Titan 4WD PRO4X,359,0,0.0,17,26.0,578,,,Regular Gasoline
Nissan,2022,Titan 4WD PRO4X,359,0,0.0,17,26.0,578,64145.0,64145.0,Regular Gasoline
Nissan,2019,Titan 4WD PRO4X,253,0,0.0,17,26.0,593,76775.0,76775.0,Regular Gasoline
Nissan,2024,Titan 4WD PRO4X,442,0,0.0,16,26.0,593,,,Regular Gasoline
Nissan,2024,Armada 2WD,442,0,0.0,16,26.0,593,64145.0,64145.0,Regular Gasoline
Nissan,2023,Armada 2WD,442,0,0.0,16,26.0,572,35840.0,38735.0,Regular Gasoline
Nissan,2022,Armada 2WD,442,0,0.0,16,26.0,572,35840.0,38735.0,Regular Gasoline
Nissan,2021,Armada 2WD,442,0,0.0,16,26.0,596,,,Regular Gasoline
Nissan,2020,Armada 2WD,442,0,0.0,16,26.0,596,,,Regular Gasoline
Nissan,2019,Armada 2WD,442,0,0.0,16,26.0,596,64145.0,64145.0,Regular Gasoline
Nissan,2024,Armada 4WD,416,0,0.0,15,26.0,632,,,Premium Gasoline
Nissan,2023,Armada 4WD,416,0,0.0,15,26.0,632,,,Premium Gasoline
Nissan,2023,Armada 4WD,416,0,0.0,15,26.0,632,,,Premium Gasoline
Nissan,2022,Armada 4WD,416,0,0.0,15,26.0,631,80915.0,80915.0,Premium Gasoline
Nissan,2022,Armada 4WD,416,0,0.0,15,26.0,631,,,Premium Gasoline
Nissan,2021,Armada 4WD,416,0,0.0,15,26.0,631,59140.0,72135.0,Premium Gasoline
Nissan,2021,Armada 4WD,416,0,0.0,15,26.0,654,,,Premium Gasoline
Nissan,2020,Armada 4WD,390,0,0.0,15,26.0,741,,,Regular Gasoline
Nissan,2019,Armada 4WD,390,0,0.0,15,26.0,741,107350.0,107350.0,Regular Gasoline
